agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b
gene52	1019.73052417781	3122.35270822518	1079.530953802	1659.58895841283	1168.96607843891	1400.60956628571	2246.11361944954	2422.13016794958	2072.43238835882	2139.29371984446	1428.80597738399	1215.6267925719	1928.2207360897	1286.43489590796	1905.83893284224	1620.51053549177	2400.02061605874	2392.11375795286	2875.27130336546	2189.21076420027	2651.75503863352	837.904237443626	2077.76043409605	694.202203392169	1494.00343279744	1281.85346208889	2255.93784526434	3228.93612951807	1360.23806767047	3458.32902693557	2150.11126934135	2546.18727901532	3296.3118721181	1525.79731686258	2290.99967279426
gene521	769.882308472662	45.0534687434679	731.974452836042	177.157963335663	601.690853997312	760.640463535542	613.419379436696	743.704392215401	762.421960770385	551.938468649308	407.063632780925	355.69446234163	383.378449184358	432.896073234679	688.472151997793	877.331780920856	1018.17005095806	1211.7487466584	981.88485214439	1137.25019843526	970.77317980499	772.986864704304	566.798969864835	457.971589322845	768.541344199505	303.855495481338	483.97292176225	588.505150212868	265.931291350916	232.318744077481	514.596856502065	978.843525716395	252.111823890818	1136.62933736593	670.105082328757
gene522	6.74490872314851	26.1371701598366	186.190878791634	11.7846240387412	578.860367874089	170.895159217464	297.60551970922	302.647802386291	129.524632754096	180.543459365445	120.021558433692	103.047711576665	315.722935595766	207.790370933992	267.579841817223	329.309136750474	233.7870278059	147.170445332568	193.893742163406	153.954842810359	107.400891840471	57.4781870197609	209.817668578557	211.69663738248	109.548855696461	0	186.44364906506	0	0	0	214.752111582701	259.004007366228	241.73162981498	660.212507149669	372.152713763251
gene523	1064.10737839442	885.225202525262	822.310560410414	737.222462848323	955.035427858129	477.98128411757	809.740150314868	762.200079666582	917.837682319395	938.885753147198	863.42144460586	562.110056963691	869.696874671859	886.046316015086	702.796949751609	736.080205455829	872.045818134279	739.50193461873	1170.27248419722	812.627380364205	712.940881164025	919.3639580999	473.420685014166	671.69951626503	770.276150987058	256.51375149668	876.040749822627	694.098726984325	433.732147607168	781.075628532472	1162.88313808424	784.231841360449	740.803078998597	953.2522184037	448.628468951597
gene524	989.072109696292	968.427338561014	1407.87004466103	579.090788872	1322.00238993596	876.920258438823	652.800918730545	751.583188909383	840.187602537988	785.000049329673	782.420539429237	642.264981175484	1243.67279809091	814.040037379856	916.553059091951	874.116681916975	478.188173794535	392.546885923858	516.215159619236	465.040733193485	465.536781144421	247.025863997224	443.863883332321	498.303975441015	400.026643613603	760.618917721026	504.221716122554	849.605779910202	35.4263627028	428.602483983378	603.108604338361	871.480364002144	904.046874780827	643.620015922268	548.313001562024
gene525	240.971370381674	2115.3188185858	731.128640104326	1614.43211981409	1181.97619016313	1049.58027190529	719.397632698332	807.101444364491	964.307700023079	1055.78080641532	776.773082072334	864.345112696267	809.134423344915	744.470111543803	809.719513954272	768.258507318311	526.677037189692	484.264541863766	464.898429781704	485.231119468497	621.925471926873	357.664120225828	901.4672733925	891.969840554523	414.633545898208	510.524614132532	393.107949609087	452.830933629336	595.646156104126	214.882102344774	519.533906330097	802.864984668885	796.979576637424	932.462192803814	959.188236077498
gene526	22.3352944822073	903.670519279611	407.410006029456	797.501377439876	585.336016602141	299.297140021869	538.129223489191	618.966755556125	600.429805713744	503.489969805281	418.59042805007	545.780664100915	390.22122207306	419.932565887135	431.352948822138	345.204169315299	255.696893926055	347.025477070442	239.377823769643	378.200441721043	628.118542080921	492.390000873318	596.848004617261	458.327543025772	217.83203769893	134.892370991715	259.843490674679	86.071554747338	389.235636401474	462.191238153602	325.145215958765	687.59808838212	534.656105443897	693.625845127968	560.226091500197
gene528	1231.99130282669	1545.89043100943	1668.85217528288	964.298236575275	1414.43180069871	1122.61324966663	1625.05330747704	617.797214293309	887.164578826222	948.856830511127	1077.44410190637	1068.49933237605	1185.50549952208	881.983431470322	1186.53526523086	1088.90895324538	506.564934793938	367.130891828144	186.149219846544	361.898394990117	316.285796175439	499.235782343519	401.153988111333	574.956237555487	188.355744563353	450.584668977764	271.138611687162	333.904156694948	558.437976717713	350.283702210088	291.532909687331	445.372338257113	395.81575794793	296.982182030117	613.09749276992
gene53	45.3512213312235	620.440327297408	909.45851988803	658.29806647314	604.279419054507	1172.06005884212	757.658557558738	914.512789265639	610.1369823758	511.211473840758	766.626976311213	673.379198277561	876.074160166332	772.663807642877	743.46185145094	673.582297581027	600.953976473334	546.19598425989	605.01056716099	796.519775051632	685.941014344807	380.29741887473	150.243214945564	495.633011960997	518.092835465946	662.712213871171	389.887619891189	606.436119390824	501.167736624807	1411.62646350857	737.286890614099	905.577764171208	643.626443275758	512.839348521895	758.437874855026
gene530	32.8988737548054	32.8393405803185	384.263829103647	496.367576179836	378.521009434354	622.735439592586	1101.08380906162	1116.60066750395	1189.20475546472	866.125469619266	810.927728894453	881.832086936535	765.04643907683	788.289792261655	1036.35226541273	965.377540671406	945.836957784308	709.025467618318	306.70726698994	1173.64143653168	1252.20936733077	103.186984259699	466.985790871837	1163.71548163337	212.247369800598	338.781414502181	261.330768138254	764.64016486764	444.747159673083	2509.11580402528	1697.53547091856	701.105666932182	393.678418482862	657.311480869409	1028.17881220597
gene532	1165.10288613282	964.966608150836	467.192321764546	1177.72586487169	526.352474399368	507.445968814216	1104.07210899992	1160.36792429302	935.663610234389	848.378926556509	896.907978817026	1093.85535970495	572.657594780242	776.574513933858	847.427641397729	788.093501404914	298.835823856159	515.563505708332	266.108741569085	489.256530509052	360.245768548043	185.021252539244	336.036109832844	127.03473058118	339.978736416215	0	283.896665799026	179.540389700694	161.619906879962	516.831933712902	803.973228144067	348.969342796159	599.271980236752	613.881972311966	709.668089011141
gene533	2621.69595112	2483.71704603066	2939.00173386753	3612.17168699672	1709.03350860071	2360.1267314244	1480.98684559747	1407.45938567379	1844.48917628439	1473.39215782079	2353.29951263836	2267.91811085429	2990.4108951165	2158.5977613652	2312.4940359528	2279.07931189665	2013.61263653891	1952.98147582298	1505.27996064257	1363.89249170778	1455.43033720319	1221.31808040798	1042.72231449851	1177.31628938552	1523.03743980876	948.569440089006	1008.15994344982	1308.66056240963	1108.03627844852	1459.84876597142	1496.62341762631	1422.14163262787	1279.2115894186	1179.28170210786	1728.80156512918
gene535	1538.91981773652	656.521185057164	1705.37837297664	1330.25881591106	1113.14681106692	979.624117304845	2529.61047702774	1749.42823039975	2219.10940001868	1918.82674567282	1841.94236967461	1680.37530994628	1665.55771562504	1954.67879414634	1838.70478973585	1539.67090890007	858.684360436122	914.729237286407	502.18954441806	754.767488702732	1061.46913886702	628.621860920669	352.956370092178	688.70485129046	522.665844686799	346.325262311337	478.917291047013	1271.27439149247	691.665190186964	835.390261370341	1531.38667461974	1228.59382643116	836.308560461732	1221.81744970945	1357.51028719092
gene536	4497.997427336	3844.64372030613	4303.6482865093	4413.02906941531	3233.61754316286	2991.7262394517	4431.30231298574	3590.63681505435	3571.34315004843	3577.13533882942	3760.70563287208	3468.10550920775	3491.27822038802	3484.27544662772	3889.39482562132	3762.36433398004	2801.24102964827	3611.67701666818	2532.49337843741	3232.79871633639	2569.55926450952	3379.30646874364	2311.29931314011	2484.63108012106	2884.08663819017	2475.43053488411	2005.94023184096	1300.41870388035	1448.92147184396	3108.43943330133	2521.61881727668	4241.60135065534	2679.79189064734	3786.63445058424	2594.89521111585
gene537	789.237874112502	4568.42328501237	2864.26377038069	1936.2171392379	2089.73556192856	2978.5142523864	2476.01424212073	2556.80412722172	2202.47391152411	2568.79279468168	2636.12856113614	2738.40383857162	3506.98541350977	2482.10006177571	2549.36127058925	2123.61108684115	1873.83712221731	1735.4807321271	2132.19710485741	2123.61838925844	1853.23638551815	1247.67837899847	1514.28211238414	1797.08044014384	1673.78936393613	1010.71924338256	1402.31531459632	1335.83535424398	712.033325358244	2366.24161674434	3074.9441795523	2363.86373607782	2054.52727642897	2262.71300461081	1607.90357115158
gene538	6.74490872314851	351.127307026064	160.801213501866	204.121663488588	155.525110084294	68.7528221761913	123.424200578707	108.359286240603	30.0374702251006	215.178966761072	112.700243369237	201.06999574071	120.35285117366	146.64211003476	172.11187550843	156.018344238617	186.491296851746	90.3296151709591	93.5498799283287	172.616035878281	187.761582728182	79.6727344828369	52.4544171446391	18.7579298946502	58.5352707244663	0	60.3704523795635	132.190737484783	0	274.816075311167	0	99.9051137381787	49.2341549873583	61.0742374791554	62.0254522938752
gene539	762.324511147254	938.084937888126	1609.36070084717	1320.75438853119	1782.52677909636	1628.17292175835	955.582032158161	868.087460254217	753.748553900127	624.019774369829	791.939626309601	793.948155146801	630.438542622988	728.954245495546	788.266389050173	707.618459262076	456.490567929088	430.595415044132	568.334284651163	488.810416393871	809.278738182036	439.496820696951	544.028335321656	1523.44116425813	958.637439702694	1104.69630287213	1052.5669322373	1429.47961732785	1606.01536826491	1170.45509108343	1774.22098451315	1093.77879143464	903.514885888002	1677.19617983587	1108.09995739048
gene54	6.78241274147981	158.250791993489	554.618998552913	621.363705731789	243.105717265682	563.573300998735	422.509853840858	556.40211261722	417.770213764416	617.521535898924	617.019450552931	482.573279701297	704.97516800815	641.80542324446	496.218605391554	533.249493282748	451.134484585684	675.798192372842	563.196717160596	561.855163429092	413.89653631503	456.295660415452	541.87973846449	512.401038169009	586.209395281961	275.050257318603	449.535588031083	598.488297517652	518.871686285264	576.067599314351	495.77290930916	615.387509970315	482.541336857798	749.378261359	397.460167703502
gene540	315.581886402139	2347.960097532	1703.62665747064	1330.16496836626	1326.68963238095	1720.08322371911	1740.04615766122	1354.51867310485	1624.17057222716	2775.85568774371	1591.78736476971	1787.9055838875	1178.9605944156	1247.65394742571	1606.97731783789	1751.34744914814	559.326966240952	1085.58377399642	684.396086373857	818.659262379453	1579.87300905407	870.971431503393	750.783958335351	1771.123094941	754.067292557158	1011.70686222131	833.250120139718	1329.84988038736	155.393585909872	2160.27956803039	983.135109114643	1105.02428310349	880.321861089388	836.516538648608	1393.92489200607
gene541	1173.36084424189	2659.16543652291	3512.49149640565	3914.22633349357	3544.29935791342	3219.94720204505	2266.23616541516	2037.29112500686	2442.09332504343	2461.21731001288	2535.85697054851	1839.05507289107	2151.710742252	2143.67624090687	2372.02551387195	2384.83329119588	1785.90131150375	1890.71439377982	1842.51584669638	1960.06796599412	2515.19897085732	1778.49423355289	1301.39691267419	1981.30859319647	1628.46621775665	1971.26479843118	1653.6469313211	1965.08490933821	1000.17131535758	3041.29303039885	2493.10372217348	2263.2380422985	1954.36004723845	1806.31463707373	2122.33197786898
gene542	20991.9427875063	17680.0832436414	19328.5969837061	19657.6351087559	22042.7964154662	20395.2789380767	11712.4031228301	14226.5145874329	13028.4345687363	14229.6198377595	13168.8366074561	14208.645652178	12308.5848370402	13187.1655314034	12043.1817779383	12136.7521915214	10840.3385329692	7668.0805738634	12916.0336135851	12815.4072485645	10769.0901260526	40749.4016658028	31747.6303014291	24842.9045043519	24190.5382359751	32230.5469842869	11627.6651127642	11983.3439132274	18382.3953591874	9839.64274676161	10739.5401336271	10872.3667655361	10915.1478592365	13614.2572112355	10603.2253329358
gene543	2853.04625881347	1952.44179162558	2565.86585004059	4101.22643871039	3254.25907276669	3087.30839991931	3396.82711634088	3680.80469011502	3567.19391191414	3855.70245115652	3906.51682894016	4183.45457949859	4172.01697040422	4459.59990263376	3960.43310064145	3972.46872083998	2603.76085880939	3192.55556375947	3342.0995646032	2485.06214941961	2812.215129356	2778.80194680376	1620.02316155968	4373.92918968188	3288.51966064204	3596.50422160303	3798.10443424036	2997.7101839415	2084.61098443503	4393.01254772897	3545.64302141687	2820.5036201579	4240.22342959579	3066.43842452437	2748.54895477067
gene544	1731.69297536048	1568.75932340427	1532.84282516248	1674.29808919392	1549.6493320354	1520.83808876942	1174.18624758341	1184.33569417777	1427.64078229109	1053.71918068139	1575.69684696796	1426.09030333955	2010.48710938606	1661.08493408443	1738.70948010125	1438.51813580512	1266.87041061439	1037.30863088154	2077.55173146525	1164.99119920217	1185.87832290848	1728.03607924636	1329.61009621902	2170.94482086075	2310.91614311562	2613.42468071749	1942.66710298801	1094.68447667516	1421.20714024465	1622.00026111797	1682.60952637655	2292.82841514658	2404.27034769265	1268.26021255426	1652.36180822716
gene546	0	0	114.602892867578	70.6373316219224	13.2148372638005	9.24621278787722	43.7727243467866	63.2774525061644	131.803815544215	38.907253523421	81.3977400375578	60.4696504282957	93.9435994349812	11.7822802415125	78.908722816908	35.4351459107827	75.6855668348915	76.5122364381344	55.3490483356966	20.2729849124537	74.4609156116162	47.0400668090917	59.191681732024	264.590066174538	45.0459090204097	0	47.7085069958896	157.348363405606	0	36.8451745988992	0	77.0838985942477	153.694755520583	25.6721915201945	65.7925026992463
gene547	840.213901293183	914.35895329587	557.426006329559	151.181722377354	165.556226344214	217.66666654704	117.964225852322	63.389985912971	71.7905148536512	35.533226929643	129.326271233369	102.786384475703	78.013313224575	169.110691458391	99.4539119696927	128.783541347522	95.5255448106286	134.407045900289	144.222103394633	118.997354413536	77.6397157672852	58.385585509921	8.24259764776827	102.273321519087	113.876200368095	0	144.199673336019	0	0	0	345.719518093118	218.301881362505	91.4980896493929	96.0652723851276	140.629136076436
gene548	8327.8615603877	13878.4210855854	9324.90878218934	10148.4690667099	7825.01894278725	5821.7904539934	9384.03232132522	8347.51208562715	8649.34725634065	7386.9433243586	6611.44562126754	7301.25151476157	8523.73229824016	6089.09823385265	6859.25614087703	6252.57147074093	7823.33869749176	6919.62201917694	7138.01536347344	6505.69902797842	7236.82554540242	18275.9247917385	19534.9564252108	14800.2660130987	14998.6474479355	15753.6603812641	14564.8194636854	10890.7665469039	18335.2023709492	8204.98458003445	8350.81574179289	12725.027132928	15782.6579804399	11508.1003599957	10354.2889074145
gene549	343.903871691815	440.627231900478	478.849087365031	217.450633651433	692.381565375415	619.863661784498	294.391880522832	537.780649177615	303.609997304649	191.779203497963	235.256103171394	262.377497393341	222.006128310039	368.859054432309	484.657325645527	348.875865668668	718.675667551219	802.558328434656	594.952739498713	590.610391132136	810.132734111551	271.317763481067	65.518083866876	883.168688281633	494.147694911953	251.914385142648	371.897723216277	452.468088329954	600.29763872266	1275.77729198781	507.761522048318	388.211419047294	578.04602416589	412.204122801622	633.152636223453
gene55	1731.38874354212	8.36487375344081	165.952739792544	773.076188528784	254.191281486045	24.3354437650844	133.968229118116	3.37893071557718	153.47308935284	99.1776136422118	118.636092183077	94.2986379484703	122.854309522818	50.3092715090671	458.042290520175	470.027268078198	700.035570582294	656.939094351865	761.871461687447	764.744161343649	1006.59977066757	251.587690752014	264.77851719244	160.821092533636	468.290995835318	213.579587403549	751.473634543456	612.798383009265	155.460479403592	734.834288332032	986.932950490824	1539.60295821429	419.043017279253	1247.39483098323	840.310040642239
gene550	1378.92629248342	130.014580941386	627.424792337975	229.201588604599	411.795377983183	385.871843119409	1183.87228884419	887.545266938256	1019.84528839133	1096.52308011521	1162.22330556727	1279.26634432767	805.217445192741	1125.32441930446	1051.49841541495	870.113279841958	905.287673940646	666.769296244772	319.958873107585	552.259067032647	696.770194105698	815.206171766283	1348.53447003204	403.086684609991	487.048603736075	966.422229745518	666.596846421616	453.198491205334	579.623869984124	364.015571016993	682.265374532885	896.289969986256	446.41709989735	496.581141020452	807.498891584353
gene552	0	3.95526898544676	0	241.298746158489	54.6317708533967	6.23286921051796	149.575710898546	215.09809833185	162.458146699047	101.17860903578	39.0423427873415	40.0304898190593	76.0326949506252	112.826125495093	84.4702557298795	62.5137004459019	98.4327395492548	47.6318144937336	74.3114195819522	111.250474863982	115.452615630159	107.662187869501	65.5014549115798	104.848530549647	59.1459988701393	0	93.6276130345939	0	0	343.17134277435	0	109.628112688155	25.1968089516729	322.411519695481	0
gene554	719.215034044932	282.801428850233	296.651270613615	492.599512883134	660.93464837309	679.539212029941	454.563972695468	402.620165971336	498.999593024507	398.619748481043	358.778330256412	394.104789407335	371.361217268325	382.091798820657	388.243559325646	306.721445731194	344.373135008153	342.19929711458	432.790665763333	344.267715038162	313.622166910723	198.388647251656	245.590972919645	287.193486976973	293.390102032152	184.84555631722	310.770201712297	165.412335859421	263.00840728115	576.147327026246	656.076242655871	561.172329708883	401.345347808801	783.227255295022	492.138219534849
gene556	0	0	0	0	11.3446597037008	0	4.76024863039589	11.1370404652549	3.05233787192678	0	24.0896826697247	13.1765577946741	12.5028722080744	32.7730819228683	23.1564987900041	23.7530225276221	14.4177063876979	46.5262692985029	14.1930632884387	21.9878250407219	12.286568335869	15.8154902102511	0	191.694158642459	11.9180098639157	0	25.6682015239034	0	107.395964776271	0	15.6126264879617	0	0	30.6457235551787	0
gene557	807.434123665078	1561.05137515643	857.137069134293	1202.8019075954	1096.88172927014	1143.72189201378	691.873015025913	583.797834982868	756.880573775656	548.407616279287	1011.28414341902	1079.04754933904	1076.97485403832	1115.64743713731	886.514435704303	913.497674637334	1040.32452348293	926.228661072784	1034.95286507815	989.486245062852	897.091760822754	695.951275684051	788.508881793057	1472.14517476739	969.037491731777	1109.03415864666	1248.09271455826	774.419120659767	775.02185529926	1156.27371342035	1350.4196403633	1065.44057829474	1096.31702647907	835.274013419575	1049.62779983162
gene558	0	2.20494312646878	0	0	29.3795615979751	14.4802726201063	83.7295642522837	0	29.8783939496653	0	27.3689609933907	0	2.80963420406167	12.1440456599859	75.7627145289329	7.35693670787287	122.224922690511	0	8.07006849369022	77.0312199363479	49.447642691684	70.7846846488768	246.907475606182	0	9.75389747009879	0	11.5009692506707	0	0	0	0	97.6853119132658	0	157.839161377309	0
gene559	0	11.5435257797483	0	0	224.759918404181	30.2493144741729	15.0577864764435	53.7150603461607	1.38426708043738	0.566963988509745	71.8593780663367	83.2462828830393	37.8763481597549	37.2116250318358	5.03270539204182	27.2478284765617	32.3916140568367	0	26.6836409724448	8.73479605868884	15.0054676247356	0	0	0	49.1322454423629	0	75.7721375446345	153.57960892392	0	0	0	50.1472249215939	0.729966376982289	43.0842819393394	207.557230433401
gene56	379.757360856143	25.7426044384059	167.435902563033	185.437918887466	300.976002324189	261.128166044857	208.077479503186	334.349556775596	346.745905836603	314.310993855435	254.465143991004	256.873474221124	209.261687426222	187.807783514063	197.634842834635	197.211797357788	188.960878131386	130.817351080071	72.4043072881876	88.8089728662999	209.482845844686	49.7874436861309	90.8717367435298	208.387894550627	82.0829228083646	69.1877536659384	95.5309799898639	40.2604967399322	0	158.696606869829	186.248179289798	157.786759563812	93.2163636334191	211.609329857355	179.087573524569
gene560	5.64369913569569	20.9079165908707	221.886099833939	233.800305354548	351.093301756255	253.636024685562	222.315754530892	478.363879435347	343.649795841915	248.193949908805	222.845742137528	346.930462398419	236.307119851021	193.154958169558	241.123363129881	213.975334606028	159.858651368851	201.091056710455	200.297959479856	218.351437506914	172.084305838749	128.171285563194	204.822009802877	131.79162341596	159.660474162894	66.8344287113147	175.384201071261	145.167739777432	175.478471163529	151.401501179207	134.489575683029	191.29110774365	138.670438090858	97.6066027957685	163.654366848316
gene562	2132.65628263759	1340.7259215607	1354.62899381986	1058.56391324839	960.564425945953	1200.7876657744	528.364011156406	529.523723846615	513.210784634861	1436.29344754031	951.093809721797	1000.40532985389	728.461263852877	713.358425216441	875.359191745192	755.674586296938	653.983698032731	547.360614443358	821.412331236188	871.993796919521	898.237343131087	1760.51749347314	1289.68806573899	1436.20078167649	1242.29527811935	1445.30569870341	834.126871626601	774.861040146144	844.716123245819	512.568382370573	868.275605169825	923.562023399757	1057.03734778602	935.801750499023	815.49220676054
gene563	0.748082752883017	61.4128062222859	0	0	30.8666299129433	0.757053931375483	53.858629116224	24.5269542474268	36.1157652888866	0	10.7558363961894	28.0916407721479	4.5096022391612	29.6848580599334	62.9471072578224	75.0326244286609	109.737305931499	50.4673757117047	92.9525768625121	45.1345632537859	84.2964387515143	19.1248431111738	34.6761400592091	42.104460700023	71.7099023506452	89.598971801421	68.31905836957	61.8610337645125	0	64.2797128541211	107.226682924025	99.1709147508332	20.4548558440952	74.5116711535592	27.5171528661737
gene564	2767.96667847183	3065.18960036304	2737.23155728902	2597.91744427479	2153.69967282965	2392.6546662735	608.300667226202	540.877282738469	708.986187116575	1404.96313394522	902.777839232368	1148.27545415206	1430.27042770972	1122.00824283374	1171.85594106454	1295.95063686313	1318.19734232686	1842.07650573176	2705.40388183789	2277.60040859915	1306.26532463224	1647.45735688146	1650.3782216312	2745.05433444773	3246.98287973586	2669.53759285427	2760.81026165034	2564.803943537	1956.64758106495	3443.50391054103	2732.17551092554	774.654626516209	1699.22591791673	945.879644041789	1830.86462197048
gene566	1993.71770778582	343.346963535546	416.014707042136	212.699194762982	203.986209247412	608.000746328501	379.404274977054	394.118112715747	306.772574970432	329.44496655081	457.269138907626	342.900486127264	528.235066610451	425.947308194175	500.228432312196	530.945471497521	292.311521276216	315.547400425797	347.202773320603	379.465237968327	308.498883929404	191.926440079549	139.752201634454	299.856005680545	295.931452425964	397.699131636269	255.589799703108	171.344195779873	483.599147314396	404.149665602637	721.752470031171	414.342934168572	405.34479509714	360.148384360836	878.864832028157
gene567	639.311726131066	3092.84037141685	1978.08371206787	1847.46794085484	1403.7876463196	946.672161926941	750.2877648644	499.812545381379	253.168758458455	1113.39266596314	399.402730266387	745.042139694409	845.249118945867	786.965559014432	839.400646243403	747.310475102606	538.146715786043	678.366968839174	664.770359886947	654.369467447537	688.179620820021	375.374899105008	621.251830951985	2198.56484123151	725.747810140979	1619.44961877416	918.456790965291	103.566415452314	0	987.481046152642	1322.93757598138	1120.12845022371	639.835583446322	1133.42375288377	1329.6484816027
gene568	4431.35760596911	2835.15306016279	1894.57682392251	1178.7196822208	2193.88258529248	2186.14702314147	1424.6796578934	1381.26991947325	1134.52583287066	1072.27064326905	986.21433264437	1229.64687176696	1262.30169956989	1193.76973400262	2179.67256889549	2190.84769182851	1320.69105856355	1080.28785325599	1598.20529690804	1515.74619911646	1486.07464758644	1604.48971906446	2581.15657433981	2014.53049104074	1972.33897640857	1990.31460495476	2387.8473842698	995.65317096333	2815.37887169908	2202.85448981342	1823.5156138344	3861.70338761362	2761.87341021105	2651.25412038175	3281.71822348433
gene569	489.680373300582	84.4648227786462	651.803487318933	426.206033364172	142.595109126318	221.48169627873	234.442390176529	264.279769401098	177.928963753781	199.914268026529	305.622896395553	217.193682849831	209.560336131433	298.411783451772	222.66729355055	172.492295722832	132.955385832096	191.066283261864	197.869209876647	145.950173152276	192.846660331242	306.455482278626	377.671803441402	162.390078802257	320.573645590405	498.587904726242	203.599920994992	125.494914228374	314.577259280961	164.8896451867	145.137300690465	194.814971789449	333.299086918518	91.611356218733	111.645814128975
gene57	1.95205593634651	8.14837113864587	14.6961356736071	174.862624101	45.8541135229729	83.2987925111918	127.422335338437	81.2354572213852	88.5930931479925	126.999933426183	119.143283029624	61.7591733609527	138.208220314197	89.1583056039161	130.749686085246	72.2784502746689	44.9587654246548	77.4929248389922	67.8989868084101	105.030740947054	55.3300845912389	0	60.723701729794	0	47.7707850936541	0	45.1819925199049	147.03686786082	121.389812993124	0	93.343205149946	86.7411458103246	46.7178481268665	88.3780142345424	0
gene570	1445.95748691126	47.8903762250131	400.821724584759	564.593327494422	448.472178779847	471.553897293533	192.644588364191	291.389979391187	205.572808584249	250.258404055944	448.082247250224	411.349352293816	322.981685586557	258.595792912668	316.194404216799	373.85688517447	228.948245751639	253.351017395411	228.470068730928	213.141285025609	239.81499477388	395.165982897732	414.095215417865	536.029390617575	305.692286065456	211.152864216101	310.987473115928	291.93381913356	122.636696622028	349.051895890435	407.488465365954	264.442674516094	412.189824676607	254.07219103209	381.960659182144
gene571	2553.16716124521	1407.8878210154	630.890866341927	1117.9879590379	1526.09487865081	2796.6704984907	1114.80669037929	1053.58081519653	1228.37947503349	1180.74168650977	725.110245277149	960.967519764731	937.562941554264	865.483077342975	591.675328534916	656.607873783899	752.501995750241	513.069210692571	950.097093916182	983.641308290744	896.791114268179	1201.49329054921	419.635337157113	723.073535700919	675.473817073754	779.377238651299	1042.70382891597	910.493904660205	618.772430796874	1343.46967509791	647.05050720364	1628.07870975579	1359.58908321648	1436.46606550973	776.868789980787
gene572	904.937270456562	600.451360095598	583.987691329962	738.890360274611	974.384506830962	802.224540655215	518.98917224053	683.807263870937	475.606902971549	679.18506063544	515.417852774955	530.899617129198	433.660228162484	539.292606491534	525.213325346264	534.515603950946	413.233652747919	503.765253503875	559.738027445782	602.202950462209	642.399931838677	572.818506383568	665.22446311608	959.84570880404	499.294242423562	546.502296193348	661.370108392473	607.848341306424	163.687771008392	1089.98214712581	831.386055770353	760.247262842189	758.855349356194	946.813082876568	924.627514038501
gene573	7.22303255807286	21.8873973541885	811.810191275384	175.846066079989	228.410078546952	344.637723375938	1422.99243559371	1076.83280489351	1483.64457990971	1121.07899081477	928.974189174237	839.2008599603	937.315614459393	782.522597446967	1010.00837834416	960.707500227224	717.292398025627	740.144406950306	518.722840470291	743.803863356288	988.694624993732	386.821382786137	277.061501747513	966.134657468432	432.081858509486	428.400916594328	476.73850700132	408.238933987784	309.597478812261	817.720990380537	762.440082504101	549.313311164499	647.310416760736	320.357455958612	607.003794772831
gene575	295.768701695068	701.468843295146	972.756322131478	1094.81103536521	1099.16146964098	1151.87365390331	1217.21316376123	1669.53710446449	1756.50433384104	1242.9276952633	1141.08798262553	1542.10654842177	965.630633428641	1327.29342196611	1504.05684560569	1479.42553081849	1604.65533898542	1446.69341133588	1175.25914016066	1276.82773880474	1367.45203239844	1020.69685051708	1479.68883842554	1467.66897299705	991.85390693991	1051.65902573935	997.862463508056	1849.23764523395	637.695254912038	1436.58524703806	1652.02622135321	1106.7224599615	1156.34019687599	1426.83246880547	1804.60127720148
gene576	2560.76340391626	159.823721772422	2343.56290434454	2765.15554722282	1994.72901189986	1843.28210412538	1841.65094043835	1429.35632721931	1682.57663627164	1816.11322209413	1910.28712834233	1812.57777158816	1643.65883765398	1832.46684041824	1856.29765665027	2122.63912984391	1760.58358476839	2079.07068653884	1698.93433615594	2074.22537152649	1734.53469369821	824.884898512895	1342.28126882141	1868.44055087238	1483.91464935424	1332.34805857453	1378.66253107457	830.484856792865	1293.75737803663	1294.78165383455	1433.03625016519	1678.70094309041	1790.37028366504	2723.14756360184	1969.26934442285
gene577	51.0873586499106	2024.90149911467	1763.49599537322	2582.40547561772	3067.59822295826	3272.06932140752	868.24429624405	604.083899542448	317.379656271334	366.258736577295	3554.49688456197	3976.22118316624	5189.84354668584	3429.51233227815	4873.59574887434	4460.37355577482	7464.54652976428	7324.63631111005	4946.11642418691	6372.68435413635	6130.12237671809	3437.279449818	5033.0819610524	5032.23780544054	3498.55893640792	2874.05892674242	6291.50873323579	9360.86445611893	3347.07581031718	7968.3952133785	6532.56511289096	1787.06258104895	5099.62194816427	2016.90838603614	6993.70435712707
