BmV18hpi_uninfected_b	BmV18hpi_uninfected_c	BmV4dpi_uninfected_b	BmV4dpi_uninfected_c	BmV8dpi_uninfected_b	BmV8dpi_uninfected_c	BmV18hpi_a	BmV18hpi_b	BmV4dpi_a	BmV4dpi_b	BmV8dpi_a	BmV8dpi_b	mergedColors	inverted
AAEL005199	255.8299	187.8739	40.16599	31.46082	44.54609	26.7157	78.95279	109.5809	22.22394	27.17626	19.37967	3.999533	brown	FALSE
AAEL005200	35.18254	22.59555	3.940135	2.432968	2.284993	2.141657	13.82484	13.07335	2.681785	2.591369	2.257525	1.452521	brown	FALSE
AAEL005201	21.82073	28.43085	23.26462	17.0786	19.63709	17.19783	24.38906	31.95452	13.19451	14.38591	27.17799	23.92343	brown	FALSE
AAEL005204	10.05827	7.177553	19.99427	21.2717	11.46352	15.02623	3.594566	5.782569	9.291378	7.943044	5.791152	7.239601	turquoise	FALSE
AAEL005206	7.444531	7.817612	7.982889	7.366338	6.47576	4.475042	4.197652	5.605642	4.867784	4.572028	10.64337	8.795998	magenta	TRUE
AAEL005209	4.867747	4.901674	11.55217	18.60854	5.86317	8.053721	0.6233051	1.273476	2.396407	7.887164	1.26	0.9642295	turquoise	FALSE
AAEL005214	9.50468	9.981116	46.67902	74.251	18.27113	38.4559	12.66234	13.47769	28.10638	14.78913	17.66165	19.3776	turquoise	FALSE
AAEL005215	30.45027	30.41167	94.60269	162.8909	47.28409	66.34373	22.52917	22.51161	51.49764	28.43981	34.02807	37.60901	turquoise	FALSE
AAEL005216	3.198885	4.938823	35.02925	73.56044	12.16534	34.63988	3.426254	3.956402	20.91133	8.900142	7.290374	4.613554	turquoise	FALSE
AAEL005217	11.20311	10.89177	6.586913	7.195282	6.534373	8.792463	24.08577	21.5103	9.247366	7.320757	4.995935	7.031358	darkgreen	FALSE
AAEL005221	65.47165	71.32819	151.7913	119.4514	164.3848	147.3637	41.07182	37.16184	98.32315	108.0945	178.2709	162.7961	darkgreen	TRUE
AAEL005223	13.86191	10.68468	6.163397	7.026083	4.023109	4.960737	18.78543	15.87184	5.290888	3.741762	5.660449	3.225159	brown	FALSE
AAEL005224	27.12602	32.45656	33.03744	41.55964	20.21099	26.19198	45.28975	51.1315	29.88817	27.31154	26.03389	32.70718	darkgreen	FALSE
AAEL005231	8.952059	8.190692	24.86232	37.01191	14.77117	20.25999	5.320325	6.056002	14.08352	10.4683	14.53485	14.21657	turquoise	FALSE
AAEL005233	0.8222467	1.519382	5.545208	5.134728	1.779847	5.835796	0	0.2659024	0.6106224	0.07679584	0.1753925	0.5514736	turquoise	FALSE
AAEL005234	2.164732	1.206921	7.326223	16.45976	2.862268	5.705436	1.488699	1.738036	3.353761	1.561672	2.388396	2.774997	turquoise	FALSE
AAEL005239	13.04066	15.18115	13.00986	15.86847	13.17795	12.04225	10.22933	8.403642	10.51191	12.66684	20.02815	17.95595	magenta	FALSE
AAEL005241	20.078	18.61438	47.3127	83.67085	23.44729	36.97865	6.042169	9.263544	24.13749	15.74251	23.48419	21.41507	turquoise	FALSE
AAEL005248	8.394891	9.791533	9.841613	7.692447	10.21199	10.66165	9.789983	12.78451	12.6454	10.81005	13.76683	11.36344	magenta	FALSE
AAEL005253	1.634789	0.4442398	3.31163	3.147557	3.370177	5.220097	3.913969	9.536729	10.2122	9.987414	32.16382	41.13026	magenta	FALSE
AAEL005256	1.24479	2.055475	11.09683	30.18112	2.402382	6.130823	0.4311842	1.141977	6.844601	1.345652	1.242882	2.07068	turquoise	FALSE
AAEL005257	4.006411	5.758054	9.538665	8.691163	8.809988	9.906541	7.247322	10.62084	15.42731	8.426182	34.18411	26.15978	magenta	FALSE
AAEL005260	7.468741	4.647292	12.77268	8.139923	8.609799	15.21661	12.40755	10.64695	10.07423	9.338792	23.01937	23.01612	magenta	FALSE
AAEL005261	39.294	36.30454	97.61513	112.7617	70.91797	71.60216	34.80041	35.72035	65.27409	59.76266	57.01296	58.913	turquoise	FALSE
AAEL005263	16.80467	19.83271	41.819	53.77797	34.03655	54.41586	46.82921	56.80316	52.46896	46.83341	48.14331	63.84012	magenta	FALSE
AAEL005264	43.39596	51.39701	91.49933	66.54998	63.87136	112.4045	120.1264	123.9289	146.2169	139.0314	269.1871	245.0816	magenta	FALSE
AAEL005265	1.138677	2.171968	17.49826	48.8815	3.422696	12.30721	0.5980031	1.615466	7.528674	1.427144	1.347647	1.154349	turquoise	FALSE
AAEL005266	2907.694	2744.063	2642.505	2408.904	3454.336	3294.026	2218.196	2056.037	2303.619	2424.511	2586.777	2691.051	darkred	FALSE
AAEL005269	255.8113	317.2733	260.3299	274.9641	160.4644	241.6525	242.144	259.476	229.4492	188.0894	97.90914	91.12352	magenta	TRUE
AAEL005271	30.52091	33.60369	34.24279	48.00879	26.86084	27.20483	24.63756	21.36936	20.9927	20.17124	37.23317	33.08637	turquoise	FALSE
AAEL005276	49.44365	48.24934	42.27652	46.31119	35.24356	29.52917	31.48757	30.73302	31.51016	28.37485	36.76786	34.01085	magenta	TRUE
AAEL005281	0.6077245	1.183138	22.797	54.4586	3.606408	15.98002	1.855123	3.107032	5.576933	1.800102	2.59266	4.674871	turquoise	FALSE
AAEL005284	3.347543	2.835126	11.36152	18.91504	5.327637	7.477489	1.035486	1.13547	2.892018	1.584105	1.6471	1.505332	turquoise	FALSE
AAEL005287	1.368319	1.422246	0.3926768	0.2946488	2.045109	0.5335977	2.227676	3.244957	4.318639	3.067144	3.648431	2.884261	turquoise	TRUE
AAEL005289	29.50333	17.06554	38.19368	57.31799	25.77997	35.05707	11.72368	15.30425	23.1519	19.76901	11.50048	10.63758	turquoise	FALSE
AAEL005290	53.19511	63.80736	79.71496	66.99654	66.22445	91.83221	95.60432	105.8557	100.5711	82.44807	72.88534	79.27471	darkgreen	FALSE
AAEL005292	36.16734	34.1379	36.94918	34.09033	32.69521	57.63532	295.0453	327.3343	297.9273	298.7454	102.2781	114.212	darkgreen	FALSE
AAEL005293	79.51097	54.77291	49.29729	23.72229	31.37156	57.95982	14.81926	24.55535	109.312	213.6865	96.51824	20.15614	darkgrey	FALSE
AAEL005296	4.156557	2.327472	1.831429	0.7956069	1.246385	1.938549	2.289855	3.258592	1.340719	1.317569	1.289644	0.7080042	brown	FALSE
AAEL005297	0.07435693	0.2404497	3.28617	6.020417	0.4751977	3.711573	0.1513199	0.128245	0	0	0.1903319	0.4844567	turquoise	FALSE
AAEL005298	391.279	256.0861	230.5303	366.6904	213.8484	318.6981	547.1728	578.236	312.4521	389.7047	307.3006	314.8652	darkgreen	FALSE
AAEL005304	8.938652	8.93153	20.35433	31.54988	9.980806	16.23594	5.335905	5.584265	6.98228	5.877332	6.62117	5.94813	turquoise	FALSE
AAEL005307	68.32061	59.61601	73.78783	85.37126	70.01888	113.9429	142.5739	144.3361	84.19749	103.2392	93.23835	97.65044	darkgreen	FALSE
AAEL005308	8.944564	6.558259	15.04125	16.81372	7.774912	12.16842	22.01823	20.37337	14.78915	15.42896	14.74363	15.53946	magenta	FALSE
AAEL005312	1.843879	2.595959	18.15355	37.00797	6.987014	27.92197	4.193139	4.315955	14.01192	5.459816	7.791397	8.21084	turquoise	FALSE
AAEL005313	17.70562	23.1626	38.85029	28.61184	30.94491	48.29544	36.73328	43.23858	34.38434	29.61956	34.96014	38.19217	magenta	FALSE
AAEL005316	1.431403	1.639903	1.314497	0.6904419	1.345606	0.678769	0.9321513	1.678764	1.360637	1.026735	3.321999	3.686512	magenta	FALSE
AAEL005317	130.7741	137.938	183.0906	123.9387	145.2765	93.23998	72.31567	78.36102	72.79627	73.7593	75.19702	84.05113	darkred	FALSE
AAEL005318	7.403983	8.067232	18.47255	7.139697	13.85738	10.35051	2.047066	2.65262	2.61294	3.056371	3.002118	2.821047	darkred	FALSE
AAEL005320	18.11195	20.36166	47.31433	75.38491	26.5808	34.50095	12.15121	13.653	24.24031	14.68204	24.71674	28.27892	turquoise	FALSE
AAEL005324	58.65114	71.94838	134.5796	80.01124	88.07823	62.76304	120.6626	136.1867	87.61039	71.59818	190.3779	175.0085	magenta	FALSE
AAEL005325	0.1823621	1.078324	43.96041	171.1822	4.842187	34.93168	0.3859602	2.012952	26.86871	1.308071	4.730172	9.197611	turquoise	FALSE
AAEL005329	13.26083	12.25195	28.86976	16.73936	20.26759	21.68367	12.28347	9.463955	34.80703	27.33305	56.37794	28.03994	magenta	FALSE
AAEL005331	64.41435	85.18789	28.6793	18.81152	33.56604	45.91746	9.891999	11.57869	9.718623	12.95296	31.17817	106.0431	darkgreen	TRUE
AAEL005332	34.95563	69.43468	16.06141	10.56088	31.04528	38.25071	8.72815	7.795239	4.391961	2.945928	16.86139	44.81577	darkred	FALSE
AAEL005336	237.7927	162.122	24.61511	18.95695	42.51063	32.342	568.1806	562.1771	39.93937	34.27275	125.5023	120.879	darkgreen	FALSE
AAEL005337	193.8797	217.5695	161.8363	139.2591	137.1971	128.2072	133.6818	138.514	130.3098	111.8069	89.92854	108.3338	brown	FALSE
AAEL005342	72.99446	84.7126	51.16341	42.54567	44.15412	96.03624	79.57345	69.87428	64.81549	45.55315	26.15962	21.58048	magenta	TRUE
AAEL005343	8.343458	5.750437	34.29377	42.07637	12.47025	21.83104	2.601673	2.785188	12.16729	7.18929	7.205049	9.928182	turquoise	FALSE
AAEL005345	5.991636	7.294566	6.591282	4.058807	3.126595	5.821863	6.503075	7.588959	4.426375	3.17109	4.206977	5.42981	brown	FALSE
AAEL005348	9.516801	11.80082	32.02583	72.78296	15.8606	25.68951	7.746858	7.083862	16.96183	6.998493	7.137115	8.446458	turquoise	FALSE
AAEL005351	7.32149	8.631231	42.24651	93.32247	13.40054	28.15481	2.175251	4.10301	17.73119	3.668627	2.743469	5.228942	turquoise	FALSE
AAEL005355	27.80149	34.48307	57.37892	62.08095	52.91712	57.20817	63.24264	61.66149	74.0291	68.43619	73.03209	71.51973	magenta	FALSE
AAEL005356	23.09476	18.369	52.26397	79.96564	33.16781	40.97415	10.83603	13.13715	25.1829	16.54857	21.17398	20.58297	turquoise	FALSE
AAEL005357	6.481139	6.615379	59.23469	131.2685	16.05878	42.05632	0.5526998	2.980842	19.38978	2.029272	3.107298	5.582884	turquoise	FALSE
AAEL005362	3.73437	5.175393	38.58049	61.65116	7.185306	26.60133	0.2533207	1.878551	14.32842	0.9300829	3.451821	3.100945	turquoise	FALSE
AAEL005364	4.239015	4.715803	5.958377	4.508183	5.368173	4.48016	0.8626598	0.7460325	1.574003	4.589367	1.586997	1.044393	magenta	TRUE
AAEL005367	20.75524	18.13022	53.28169	76.34473	30.00973	38.99757	14.97526	13.83066	33.87444	25.87001	29.4615	30.15474	turquoise	FALSE
AAEL005368	17.72038	15.04599	35.96679	53.42179	21.18403	28.59879	14.5859	15.94298	21.7428	15.75525	16.00657	15.38493	turquoise	FALSE
AAEL005369	8.814132	8.012537	28.88841	49.00042	14.08226	18.26146	1.474046	2.65281	9.453871	2.795683	1.545059	4.456665	turquoise	FALSE
AAEL005378	3.699231	3.187582	13.03251	17.57151	5.439689	6.517743	1.768261	2.61707	5.650869	3.255688	4.083039	3.050953	turquoise	FALSE
AAEL005380	20.00308	18.78727	36.74585	49.06808	26.82237	25.572	11.26071	12.9457	18.52706	14.73297	17.60623	16.84975	turquoise	FALSE
AAEL005384	107.9053	63.25426	48.374	57.84281	40.89259	37.80719	337.261	316.9219	29.29105	17.78381	70.8231	48.19171	darkgreen	FALSE
AAEL005388	1.82009	1.266973	7.527203	9.986199	2.950347	5.149257	1.116265	1.161055	2.277434	2.477691	1.212589	2.216882	turquoise	FALSE
AAEL005389	10.93465	10.78962	19.8414	24.03988	11.4052	13.91583	6.228188	7.372727	8.971506	6.897186	7.1097	7.740381	turquoise	FALSE
AAEL005390	4.974136	6.433991	21.69747	44.85039	8.697566	19.07297	5.263755	6.804705	12.13959	7.095284	7.060653	9.150472	turquoise	FALSE
AAEL005394	5.339801	4.546607	14.90337	26.15352	7.943169	11.49778	3.068259	4.063088	8.086467	6.806121	5.896138	4.735016	turquoise	FALSE
AAEL005395	2.834291	2.866372	22.73061	45.16411	5.558743	21.55589	5.518495	6.638924	13.62445	5.694969	4.607875	6.928502	turquoise	FALSE
AAEL005396	24.71705	22.89064	24.61227	26.83285	20.84034	17.48445	17.52477	19.72584	21.35325	18.57737	17.86988	19.66319	turquoise	FALSE
AAEL005398	0	0.09673633	1.201884	1.352768	0.431694	0.7186115	0	0	0.2332635	0.1564625	0	0	turquoise	FALSE
AAEL005401	44.73178	35.18043	25.3169	13.33943	21.10141	54.7635	47.3588	43.79178	32.9238	110.2381	163.1377	85.7575	magenta	FALSE
AAEL005405	31.65136	32.15409	30.11408	33.4254	30.73752	29.98132	34.63271	32.75387	34.6783	27.80716	36.32629	37.48592	magenta	FALSE
AAEL005406	6.139515	3.586975	21.03919	34.25693	7.352134	17.21008	4.630206	4.944106	8.64939	6.240113	6.04733	6.747523	turquoise	FALSE
AAEL005407	15.35633	15.21456	28.74178	38.34834	27.01125	21.34177	10.78841	12.38722	18.47628	18.1152	28.91367	29.59402	turquoise	FALSE
AAEL005408	44.18438	64.71599	88.73243	82.20205	58.05144	76.47505	83.85893	97.36948	69.54292	54.2368	209.8803	228.1183	magenta	FALSE
AAEL005411	28.98446	28.82296	27.59989	31.0029	20.25309	21.29301	21.32571	22.24535	22.35661	18.35125	23.99526	27.41309	turquoise	FALSE
AAEL005412	11.88238	24.02514	40.32666	18.5908	20.49614	20.73758	58.7358	49.25439	46.80648	30.19473	96.87866	85.579	magenta	FALSE
AAEL005413	10.70434	12.79669	11.627	10.01326	7.355799	13.40573	24.57905	31.13396	24.24689	20.21019	19.08504	20.52701	darkgreen	FALSE
AAEL005414	14.1457	13.36431	18.43561	13.55851	14.2082	14.20147	36.53591	28.89164	22.58965	24.39702	22.23349	27.88133	darkgreen	FALSE
AAEL005415	6.399585	5.189573	6.923348	10.19172	6.890723	5.831492	10.38129	11.71246	9.265672	7.602472	10.21361	10.12823	magenta	FALSE
AAEL005416	392.3571	397.5181	208.8104	182.3877	161.7094	146.6984	327.3109	385.8957	192.4679	187.9224	59.04779	76.888	brown	FALSE
AAEL005417	7.12739	10.63463	14.01217	9.8438	7.937803	16.79165	31.20986	37.47879	24.15307	22.64845	76.82062	87.06543	magenta	FALSE
AAEL005421	0.7928807	1.139536	5.966577	7.057089	2.03411	6.486254	0.5019934	0.1519442	0.7850859	0.329125	0.751682	1.620657	turquoise	FALSE
AAEL005422	241.907	312.3586	119.747	124.4605	94.20312	105.5966	249.2462	257.7783	141.0407	115.4523	83.75236	89.7225	brown	FALSE
AAEL005423	18.25892	15.05698	35.02981	33.64156	29.42789	25.66568	11.7815	11.94369	19.23366	16.86797	18.82891	22.39994	turquoise	FALSE
AAEL005424	16.09946	19.68451	123.8103	333.7607	23.40294	95.65817	8.2888	11.4905	44.40028	12.20056	13.79533	20.26833	turquoise	FALSE
AAEL005425	12.68137	12.16108	26.72101	37.79499	17.1863	18.2649	10.68438	11.53164	13.25599	10.68273	13.7568	13.44582	turquoise	FALSE
AAEL005426	16.03982	29.76019	42.64424	30.53034	21.35369	37.76852	82.92977	80.24133	47.54904	33.27617	121.0461	106.7318	magenta	FALSE
AAEL005429	21.39591	17.04149	3.158771	2.937004	4.538281	3.33436	32.8044	32.96417	3.065294	6.16818	5.342316	2.812312	brown	FALSE
AAEL005430	3.952744	3.804614	4.58795	3.660739	3.885967	3.180767	4.81297	6.171724	4.742451	4.195657	5.279701	5.190317	magenta	FALSE
AAEL005432	32.41324	37.22989	41.94904	24.85386	34.55768	25.47596	4.831908	4.106617	13.49473	36.51377	14.77571	6.736536	magenta	TRUE
AAEL005433	0.2664588	0.2790117	3.201447	5.722524	0.3662097	2.32758	0.1879822	0.1685079	1.332388	0.2123657	0.2728224	0.6399576	turquoise	FALSE
AAEL005434	6.801103	6.039654	45.62958	36.45671	59.56766	58.50285	9.298713	10.70505	52.07595	37.44634	77.86082	40.64173	brown	TRUE
AAEL005435	499.4775	638.4683	534.6353	626.5495	396.4743	454.854	593.5083	606.9021	562.0502	465.9273	285.0287	313.3373	magenta	TRUE
AAEL005439	1.355732	1.421858	6.400289	8.321559	1.928727	3.920874	0.8301795	1.074336	1.891157	1.34151	1.297445	1.362161	turquoise	FALSE
AAEL005441	5.288718	5.497151	23.79605	43.31709	12.76222	16.73506	6.265484	9.243728	17.72655	12.29591	17.48602	15.65428	turquoise	FALSE
AAEL005445	1.556175	1.997957	10.3005	17.65155	3.558088	7.212906	2.072874	2.718824	6.888917	2.461392	4.069569	4.972643	turquoise	FALSE
AAEL005446	41.19854	40.51903	55.77607	71.86672	55.20285	56.09889	23.5426	25.86248	49.75962	49.81374	39.84246	28.46545	turquoise	FALSE
AAEL005447	2.624152	5.222019	42.6355	48.68341	17.97714	26.57509	2.300426	1.914817	12.59202	6.183794	1.722323	8.974045	turquoise	FALSE
AAEL005451	6200.048	5884.971	4779.971	3731.984	7558.292	6639.112	7142.368	6686.179	6301.547	6771.325	6771.629	7345.994	turquoise	TRUE
AAEL005452	0.6661309	0.8952032	14.73705	32.9917	3.008674	13.03565	0.5175959	0.4961116	4.60958	0.7918273	0.4391922	2.552961	turquoise	FALSE
AAEL005453	5.098906	5.620123	36.49744	67.59593	10.83299	31.91007	7.312975	7.515838	26.41119	9.949412	11.12175	12.48904	turquoise	FALSE
AAEL005455	80.06929	89.38044	226.8827	241.7883	189.5641	226.9736	89.07869	107.8467	203.4234	215.59	171.5357	190.0386	brown	TRUE
AAEL005457	436.4097	390.4665	100.8046	83.60985	98.11133	113.4705	518.0216	464.6545	104.594	109.9221	164.2029	120.1303	brown	FALSE
AAEL005458	67.63128	81.77237	145.8394	161.8217	111.4854	125.834	36.16776	41.56654	91.31275	81.20838	162.7305	108.1071	turquoise	FALSE
AAEL005460	27.69542	26.66578	27.15455	25.3261	29.70664	18.37183	7.526169	9.876611	13.26827	13.94087	12.25954	15.09948	darkred	FALSE
AAEL005466	0	0	0.1076164	0	0.03865377	0.05849481	1.984169	1.940309	2.715226	0.5603847	0.9598885	1.868352	darkred	TRUE
AAEL005469	17.35577	16.35455	46.60629	68.01584	31.89299	38.09159	16.89995	18.28662	31.16539	23.74784	25.29386	27.38835	turquoise	FALSE
AAEL005471	1007.575	883.7917	269.2038	239.7893	257.6782	374.7736	2723.96	2387.348	403.7959	421.2142	642.613	578.7772	darkgreen	FALSE
AAEL005473	2.608396	2.82546	22.33607	38.81419	3.955719	14.96549	1.732795	2.404507	8.816984	2.240164	3.402317	5.262648	turquoise	FALSE
AAEL005474	432.255	367.1164	150.7284	114.118	209.7603	181.1046	598.1397	547.1183	246.3898	171.284	306.7244	267.8945	brown	FALSE
AAEL005478	4.069606	3.32781	8.108078	11.64416	4.628769	5.165983	1.827717	1.936258	1.945323	1.363086	2.235064	2.366419	turquoise	FALSE
AAEL005479	1.97058	2.865853	12.86016	28.72921	3.580951	9.13043	0.5941073	0.9440835	4.417316	0.9543196	1.183185	2.265687	turquoise	FALSE
AAEL005480	6.005695	5.887444	19.64627	11.40241	16.42657	18.96483	10.0185	15.56154	22.10103	26.29201	12.12503	16.7062	brown	TRUE
AAEL005481	18.09562	20.81125	50.33349	51.57183	44.26101	36.41348	13.64308	15.83528	29.33945	25.82736	44.0975	37.41417	turquoise	FALSE
AAEL005482	18.99064	13.63274	51.75432	32.47964	69.17422	60.69478	57.2752	59.49837	59.55709	64.00558	125.781	111.5293	magenta	FALSE
AAEL005484	8.40711	7.979344	40.92734	60.72922	13.95979	23.86738	6.128087	6.72269	18.61652	6.081759	8.510075	11.24786	turquoise	FALSE
AAEL005495	6.529373	7.156627	22.34398	44.34241	11.44781	15.38309	1.955532	3.811329	8.062419	2.404792	4.638197	6.338617	turquoise	FALSE
AAEL005496	57.15565	57.87387	57.88696	35.88829	56.45512	73.89902	87.75934	97.35875	90.43246	69.27514	123.9681	105.4301	magenta	FALSE
AAEL005497	0.06457124	0.1193174	0.9635858	6.674177	0.0266232	0	0.4730601	0.0556837	1.534475	0.09649275	0.4958502	0.4454472	turquoise	FALSE
AAEL005499	10.02853	7.289708	7.624971	4.381808	7.721922	5.873124	1.859517	1.844205	1.636274	3.776823	3.884379	3.924173	darkred	FALSE
AAEL005500	65.94762	55.87167	54.48968	59.79334	39.32472	48.25477	59.37322	52.44408	33.54515	34.70055	33.61948	33.27475	magenta	TRUE
AAEL005501	0	0	3.548499	7.478082	0.1898271	3.898605	0	0	0.1465315	0	0	0.1512428	turquoise	FALSE
AAEL005502	0.3626906	0.1116991	0.4163362	1.405808	0.2492334	0.4148818	0	0	0	0	0	0	turquoise	FALSE
AAEL005504	7.486602	7.638435	9.305715	9.613482	6.96893	6.362045	9.085275	9.585205	9.021805	8.613832	8.739183	9.910376	magenta	FALSE
AAEL005505	63.79351	38.4034	61.80251	54.14922	20.81549	24.22058	17.45493	10.12264	34.41825	18.15439	21.03565	15.34216	darkred	FALSE
AAEL005508	170.3422	197.8795	223.5551	175.1826	149.4137	224.8839	356.7643	374.2965	355.9271	341.4561	204.4029	195.7167	darkgreen	FALSE
AAEL005510	2.500784	3.093124	16.66844	28.8537	4.822849	9.815123	4.120623	3.634877	9.750035	2.983632	3.544791	5.286829	turquoise	FALSE
AAEL005511	12.70829	10.26277	28.12614	51.07145	8.594087	13.2432	5.47483	6.144999	11.77214	6.20688	7.705636	8.134504	turquoise	FALSE
AAEL005512	64.11925	76.24384	144.3155	160.6252	100.6623	107.7326	46.99063	58.46788	71.425	61.07991	67.16015	66.34689	turquoise	FALSE
AAEL005513	5.157689	6.546715	38.45599	78.28439	7.373376	26.54194	7.631776	8.791655	27.16963	11.3991	10.81673	14.40955	turquoise	FALSE
AAEL005515	57.67058	58.09681	182.569	251.7721	159.4605	174.8765	86.4129	99.58881	136.5941	118.7976	147.4781	157.626	turquoise	FALSE
AAEL005518	4.758844	2.997814	12.16698	10.59687	15.80833	10.08873	2.223027	3.637494	11.24469	8.687259	12.96564	11.58551	paleturquoise	FALSE
AAEL005519	1.05441	0.6610587	4.149834	2.562454	2.453183	1.315789	0.06130788	0.1298974	0.1398274	0.3095066	0.3213072	0.5484283	turquoise	FALSE
AAEL005520	35.3729	34.20566	27.49716	29.96558	23.63444	18.88839	26.48077	21.86061	21.82163	18.54267	20.7849	17.91357	brown	FALSE
AAEL005521	167.4178	147.6224	73.84568	75.83377	77.84331	75.97588	142.7655	105.4488	88.38632	83.08096	211.2892	165.0677	turquoise	TRUE
AAEL005523	126.2489	121.7253	86.49045	83.9528	76.29116	99.55215	193.0028	150.8716	110.9096	104.6952	195.3663	174.2428	magenta	FALSE
AAEL005525	15.45257	15.92429	37.4548	56.82344	13.74711	22.06433	5.757167	5.074011	8.032843	5.062414	6.592338	6.058896	turquoise	FALSE
AAEL005526	34.08172	32.65266	30.60732	43.76293	21.78515	29.62709	22.6161	23.17462	21.3342	15.21637	21.28731	19.09665	turquoise	FALSE
AAEL005527	27.85401	31.8236	51.91135	57.24255	42.61672	44.55408	21.45776	23.71711	25.7096	20.74632	31.88796	35.17959	turquoise	FALSE
AAEL005528	23.08586	27.56834	137.8881	263.1114	75.88563	123.3737	35.33601	44.63778	72.07719	49.25799	68.09072	68.52981	turquoise	FALSE
AAEL005530	12.69523	13.15318	21.26981	17.66662	21.14914	17.62795	6.00337	8.226719	7.111734	9.01957	7.169167	6.018563	darkred	FALSE
AAEL005531	27.89601	22.99808	22.84655	20.37768	27.42721	23.99963	17.38027	23.2237	15.8958	19.60077	18.94995	20.80673	darkred	FALSE
AAEL005534	1.801926	2.44457	13.03908	22.59357	5.501571	9.549461	1.856711	1.593249	2.710194	1.959896	2.802471	3.514151	turquoise	FALSE
AAEL005538	281.4948	378.6424	269.3772	277.5923	267.6446	387.6621	711.7572	759.7536	682.481	589.7406	458.2033	521.1907	darkgreen	FALSE
AAEL005539	0.8442788	1.040062	3.860472	7.126713	0.8296441	2.098356	1.248521	1.237724	1.327116	0.7464806	2.809437	2.114002	turquoise	FALSE
AAEL005543	178.1552	214.5111	246.1539	177.1339	236.7169	137.0909	19.44455	25.92956	88.88723	112.2113	29.30844	14.90428	magenta	TRUE
AAEL005552	31.58339	31.48583	29.35153	35.06605	21.53345	27.5569	50.56835	46.73016	26.52706	21.75013	41.63212	23.91457	darkgreen	FALSE
AAEL005555	4.232286	5.750437	29.43549	68.83486	9.340898	17.70833	5.066415	7.943589	11.83251	4.278381	4.673235	8.77806	turquoise	FALSE
AAEL005558	318.2454	318.3238	291.1408	245.087	329.9962	336.8281	331.2826	356.1051	300.5354	281.8711	454.1979	461.4469	magenta	FALSE
AAEL005561	8.900757	12.55364	26.22649	54.57791	12.08479	21.91957	5.46096	5.361556	10.73589	5.436161	25.2503	22.81399	turquoise	FALSE
AAEL005563	1.644493	2.08915	21.001	37.89075	5.254785	11.41507	1.171318	3.368097	11.90714	4.914934	4.384812	3.151278	turquoise	FALSE
AAEL005565	3.37749	4.425854	7.90615	7.662755	4.159488	6.239465	6.702642	5.634861	7.885301	6.564644	8.532369	10.13547	magenta	FALSE
AAEL005567	28.75755	33.8414	80.96401	65.34402	107.5377	94.64744	88.90018	100.1402	106.1562	108.3276	127.2621	133.3653	brown	TRUE
AAEL005570	10.87966	10.26928	26.73294	47.15966	16.73069	26.12584	7.467975	5.071455	17.90598	7.030548	8.429887	11.22426	turquoise	FALSE
AAEL005571	1.849113	1.898259	7.861537	18.13936	3.06373	6.131943	1.700333	1.948958	4.628194	1.509549	2.191289	2.755964	turquoise	FALSE
AAEL005575	0.4368185	1.828006	1.032353	1.17302	0.7204141	1.186398	5.229098	10.74689	10.5714	5.241316	7.695345	15.48065	magenta	FALSE
AAEL005579	15.19553	16.36916	41.51307	56.09808	29.73933	49.02061	39.62006	45.23465	30.23191	25.53367	34.67811	33.26387	turquoise	FALSE
AAEL005586	0.08786754	0.4870959	0.6556162	0.3784214	0.2354848	0.3837718	2.68222	3.25826	3.066881	1.181752	1.611891	2.458306	darkred	TRUE
AAEL005591	6.184458	6.974959	18.31105	21.16087	10.48096	10.13924	6.909098	10.55612	17.86419	18.22868	13.53772	14.61355	turquoise	FALSE
AAEL005593	88.2245	91.69132	227.3686	146.4923	206.0558	211.6653	131.3645	143.4474	256.9226	237.6663	398.8664	471.9525	magenta	FALSE
AAEL005596	95.28979	111.1664	153.0754	185.668	284.1546	193.8152	84.59521	79.08385	177.6578	128.0765	199.0226	190.4867	paleturquoise	FALSE
AAEL005598	54.17855	68.27216	54.70767	66.85737	67.71873	109.356	175.3986	188.76	143.1839	140.9301	142.125	122.3234	darkgreen	FALSE
AAEL005601	10.81072	8.700876	21.45506	14.52635	16.71998	23.26379	20.96388	21.58732	36.68055	33.71035	32.26382	36.16581	magenta	FALSE
AAEL005610	1258.004	1407.576	1215.809	1066.971	859.6651	1102.595	2882.941	2983.474	2799.97	2322.287	1215.217	1213.55	darkgreen	FALSE
AAEL005615	8.376288	8.39357	7.940932	8.650672	11.08246	7.046467	0.9159123	1.078116	1.299797	4.234674	0.7822526	1.437416	darkred	FALSE
AAEL005617	51.25816	67.31034	119.1894	121.2419	91.01188	125.2956	80.7016	83.12402	163.6489	128.6122	100.2511	100.3984	brown	TRUE
AAEL005618	2.368645	1.644421	2.165976	1.025874	1.269041	1.761797	0.1742935	0.4962312	0.6956573	16.00824	0.8906153	0.6257072	darkgrey	FALSE
AAEL005627	15.95933	15.01682	30.9019	27.0146	28.24682	22.58585	5.332109	6.113623	10.91775	11.90009	14.87145	12.82137	darkred	FALSE
AAEL005628	9.315967	12.04094	47.63901	52.30711	51.1492	57.9565	27.22754	39.57036	39.11776	38.17282	31.32976	43.45209	turquoise	FALSE
